factor_level,formal_replication_index,formal_structural_seed,step_index,wall_latency_ms
10,3,796786883,16,0.439319
1,3,796786883,6,0.457294
50,3,796786883,32,0.45754
10,3,796786883,22,0.465402
20,3,796786883,16,0.937703
2,3,796786883,28,0.287634
10,3,796786883,29,0.218782
50,3,796786883,20,0.291286
50,3,796786883,24,0.446903
1,3,796786883,15,0.215301
20,3,796786883,14,0.438337
2,3,796786883,23,0.442073
1,3,796786883,1,0.520647
10,3,796786883,31,0.442183
5,3,796786883,19,0.117987
1,3,796786883,10,0.457391
10,3,796786883,23,0.442844
10,3,796786883,13,0.307922
1,3,796786883,7,0.463104
1,3,796786883,18,0.228028
5,3,796786883,20,0.286456
10,3,796786883,5,0.468064
50,3,796786883,23,0.451256
10,3,796786883,30,0.444593
10,3,796786883,8,0.465095
20,3,796786883,12,0.445337
20,3,796786883,1,0.542555
5,3,796786883,32,0.444116
10,3,796786883,9,0.915418
10,3,796786883,17,0.568137
5,3,796786883,18,0.224392
5,3,796786883,9,0.446035
2,3,796786883,18,0.223036
1,3,796786883,22,0.489058
5,3,796786883,16,1.262095
2,3,796786883,21,0.43321
10,3,796786883,32,0.441394
20,3,796786883,7,0.434922
50,3,796786883,5,0.466678
1,3,796786883,23,0.448893
2,3,796786883,25,0.444517
50,3,796786883,18,0.233592
1,3,796786883,16,0.440535
50,3,796786883,21,0.443131
20,3,796786883,17,0.44966
5,3,796786883,28,0.248021
50,3,796786883,11,0.439472
20,3,796786883,31,0.940827
5,3,796786883,13,0.311115
5,3,796786883,15,0.205868
1,3,796786883,4,0.434271
2,3,796786883,11,0.438737
50,3,796786883,6,0.439917
20,3,796786883,9,0.501537
2,3,796786883,12,0.43993
5,3,796786883,14,0.443492
2,3,796786883,3,0.438859
50,3,796786883,12,0.437915
5,3,796786883,8,0.449895
5,3,796786883,1,0.542134
50,3,796786883,22,0.445672
1,3,796786883,20,0.293199
20,3,796786883,11,0.514114
2,3,796786883,14,0.436801
1,3,796786883,26,0.439366
50,3,796786883,27,0.451725
50,3,796786883,3,0.43283
10,3,796786883,14,0.435441
50,3,796786883,1,0.532123
10,3,796786883,1,0.539161
5,3,796786883,29,0.38535
2,3,796786883,16,0.435724
2,3,796786883,20,0.287952
5,3,796786883,4,0.448672
2,3,796786883,30,0.46677
50,3,796786883,8,0.460528
1,3,796786883,3,0.446719
1,3,796786883,19,0.11593
20,3,796786883,20,0.294658
1,3,796786883,32,0.436524
1,3,796786883,17,0.439361
2,3,796786883,22,0.436608
20,3,796786883,30,0.437977
20,3,796786883,25,0.445646
1,3,796786883,21,0.438145
10,3,796786883,28,0.249866
10,3,796786883,3,0.444396
20,3,796786883,15,0.214558
50,3,796786883,17,0.451514
2,3,796786883,27,0.446529
1,3,796786883,28,0.251345
10,3,796786883,11,0.442689
1,3,796786883,31,0.4515
2,3,796786883,15,0.208533
5,3,796786883,10,0.461401
20,3,796786883,4,0.825315
50,3,796786883,2,0.453884
5,3,796786883,22,0.452663
2,3,796786883,13,0.307444
10,3,796786883,21,0.442459
1,3,796786883,9,0.43567
1,3,796786883,24,0.444471
20,3,796786883,3,0.466444
50,3,796786883,15,0.248605
5,3,796786883,5,0.459241
20,3,796786883,8,0.464901
5,3,796786883,31,0.440756
1,3,796786883,14,0.445252
2,3,796786883,2,0.466099
50,3,796786883,28,0.261452
10,3,796786883,12,0.433946
50,3,796786883,16,0.434833
10,3,796786883,19,0.123914
20,3,796786883,6,0.439884
5,3,796786883,17,0.437006
50,3,796786883,30,0.439514
2,3,796786883,32,0.487053
10,3,796786883,25,0.450803
50,3,796786883,10,0.447452
1,3,796786883,13,0.31402
2,3,796786883,19,0.114532
20,3,796786883,28,0.248263
5,3,796786883,24,0.920877
5,3,796786883,25,0.452153
10,3,796786883,7,0.463699
50,3,796786883,31,0.454086
1,3,796786883,30,0.449928
50,3,796786883,7,0.432671
10,3,796786883,18,0.48023
5,3,796786883,27,0.438917
2,3,796786883,10,0.86241
5,3,796786883,26,1.143192
2,3,796786883,24,0.886409
10,3,796786883,6,0.436633
20,3,796786883,32,0.455291
5,3,796786883,2,0.454472
20,3,796786883,29,0.217776
20,3,796786883,27,0.441156
20,3,796786883,21,0.434373
10,3,796786883,15,0.207147
2,3,796786883,1,0.893066
20,3,796786883,2,0.456856
20,3,796786883,26,0.449617
2,3,796786883,26,0.447227
10,3,796786883,10,0.4813
20,3,796786883,5,0.461939
2,3,796786883,4,0.435587
20,3,796786883,10,0.45523
5,3,796786883,12,0.445153
1,3,796786883,11,0.448673
1,3,796786883,25,0.447528
1,3,796786883,5,0.457753
2,3,796786883,7,0.443659
5,3,796786883,21,0.430408
50,3,796786883,13,0.307723
5,3,796786883,3,0.433316
50,3,796786883,29,0.217811
20,3,796786883,13,0.310579
1,3,796786883,2,0.449547
50,3,796786883,14,0.443425
2,3,796786883,17,1.440847
50,3,796786883,19,0.138826
5,3,796786883,11,0.435189
2,3,796786883,29,0.215415
5,3,796786883,6,0.454442
2,3,796786883,6,0.893821
1,3,796786883,12,0.443377
10,3,796786883,4,0.433204
1,3,796786883,29,0.219837
5,3,796786883,23,0.441192
20,3,796786883,24,0.4417
10,3,796786883,27,0.904272
20,3,796786883,18,0.233671
10,3,796786883,24,0.446374
50,3,796786883,9,0.443354
20,3,796786883,22,0.512184
2,3,796786883,8,0.516989
50,3,796786883,4,0.44494
1,3,796786883,27,0.443313
10,3,796786883,20,0.2905
10,3,796786883,26,0.440778
2,3,796786883,5,0.450661
20,3,796786883,23,0.440018
2,3,796786883,9,0.458474
2,3,796786883,31,0.441153
50,3,796786883,25,0.443321
20,3,796786883,19,0.115335
5,3,796786883,7,0.434131
50,3,796786883,26,0.883302
1,3,796786883,8,0.462474
5,3,796786883,30,0.437177
10,3,796786883,16,0.48197
1,3,796786883,6,0.460685
50,3,796786883,32,0.44429
10,3,796786883,22,0.461971
20,3,796786883,16,0.436411
2,3,796786883,28,0.250043
10,3,796786883,29,0.219181
50,3,796786883,20,0.285737
50,3,796786883,24,0.447067
1,3,796786883,15,0.407674
20,3,796786883,14,0.443151
2,3,796786883,23,0.444423
1,3,796786883,1,0.528189
10,3,796786883,31,0.445667
5,3,796786883,19,0.248164
1,3,796786883,10,0.962085
10,3,796786883,23,0.463798
10,3,796786883,13,0.302758
1,3,796786883,7,0.446607
1,3,796786883,18,0.223772
5,3,796786883,20,0.285721
10,3,796786883,5,0.502276
50,3,796786883,23,0.447945
10,3,796786883,30,0.43758
10,3,796786883,8,0.462256
20,3,796786883,12,0.457744
20,3,796786883,1,0.532131
5,3,796786883,32,0.437813
10,3,796786883,9,0.442785
10,3,796786883,17,0.462161
5,3,796786883,18,0.23069
5,3,796786883,9,0.448276
2,3,796786883,18,0.222752
1,3,796786883,22,0.48635
5,3,796786883,16,0.442691
2,3,796786883,21,0.442541
10,3,796786883,32,0.442732
20,3,796786883,7,0.434399
50,3,796786883,5,0.490414
1,3,796786883,23,0.447002
2,3,796786883,25,0.448858
50,3,796786883,18,0.224486
1,3,796786883,16,0.450886
50,3,796786883,21,0.44937
20,3,796786883,17,0.440201
5,3,796786883,28,0.248162
50,3,796786883,11,0.461083
20,3,796786883,31,0.444172
5,3,796786883,13,0.303818
5,3,796786883,15,0.207149
1,3,796786883,4,0.445896
2,3,796786883,11,0.44379
50,3,796786883,6,0.447828
20,3,796786883,9,0.436161
2,3,796786883,12,0.438395
5,3,796786883,14,0.440402
2,3,796786883,3,0.435196
50,3,796786883,12,0.436742
5,3,796786883,8,0.454881
5,3,796786883,1,0.536662
50,3,796786883,22,0.896778
1,3,796786883,20,0.2853
20,3,796786883,11,0.473833
2,3,796786883,14,0.440087
1,3,796786883,26,0.448915
50,3,796786883,27,0.450604
50,3,796786883,3,0.448274
10,3,796786883,14,0.433113
50,3,796786883,1,0.543461
10,3,796786883,1,0.543704
5,3,796786883,29,0.222114
2,3,796786883,16,0.905687
2,3,796786883,20,0.293299
5,3,796786883,4,0.438553
2,3,796786883,30,0.440792
50,3,796786883,8,0.465092
1,3,796786883,3,0.4504
1,3,796786883,19,0.115321
20,3,796786883,20,0.28441
1,3,796786883,32,0.476826
1,3,796786883,17,0.437639
2,3,796786883,22,0.888067
20,3,796786883,30,0.433742
20,3,796786883,25,0.444005
1,3,796786883,21,0.436069
10,3,796786883,28,0.515002
10,3,796786883,3,0.433255
20,3,796786883,15,0.235567
50,3,796786883,17,0.443464
2,3,796786883,27,0.451169
1,3,796786883,28,0.252699
10,3,796786883,11,0.439497
1,3,796786883,31,0.453688
2,3,796786883,15,0.209194
5,3,796786883,10,0.454619
20,3,796786883,4,0.441765
50,3,796786883,2,0.476689
5,3,796786883,22,0.446717
2,3,796786883,13,0.306314
10,3,796786883,21,0.448368
1,3,796786883,9,0.43744
1,3,796786883,24,0.879522
20,3,796786883,3,0.447024
50,3,796786883,15,0.205346
5,3,796786883,5,0.462799
20,3,796786883,8,0.458534
5,3,796786883,31,0.436628
1,3,796786883,14,0.431978
2,3,796786883,2,0.45495
50,3,796786883,28,0.251416
10,3,796786883,12,0.446679
50,3,796786883,16,0.43411
10,3,796786883,19,0.117108
20,3,796786883,6,0.500369
5,3,796786883,17,0.443394
50,3,796786883,30,1.133315
2,3,796786883,32,0.442949
10,3,796786883,25,0.440921
50,3,796786883,10,0.457274
1,3,796786883,13,0.30487
2,3,796786883,19,0.115421
20,3,796786883,28,0.259018
5,3,796786883,24,0.476333
5,3,796786883,25,0.449021
10,3,796786883,7,0.438253
50,3,796786883,31,0.471007
1,3,796786883,30,0.445647
50,3,796786883,7,0.441734
10,3,796786883,18,0.224103
5,3,796786883,27,0.441154
2,3,796786883,10,0.456342
5,3,796786883,26,0.440001
2,3,796786883,24,0.450558
10,3,796786883,6,6.025982
20,3,796786883,32,0.457731
5,3,796786883,2,0.45857
20,3,796786883,29,0.228887
20,3,796786883,27,0.448773
20,3,796786883,21,0.466806
10,3,796786883,15,0.204812
2,3,796786883,1,0.534124
20,3,796786883,2,0.458483
20,3,796786883,26,0.559955
2,3,796786883,26,0.447451
10,3,796786883,10,0.451721
20,3,796786883,5,0.456046
2,3,796786883,4,0.438453
20,3,796786883,10,0.44977
5,3,796786883,12,0.438299
1,3,796786883,11,0.446787
1,3,796786883,25,0.444379
1,3,796786883,5,0.462982
2,3,796786883,7,0.430553
5,3,796786883,21,0.443007
50,3,796786883,13,0.313666
5,3,796786883,3,0.447749
50,3,796786883,29,0.219357
20,3,796786883,13,0.303017
1,3,796786883,2,0.454084
50,3,796786883,14,0.904448
2,3,796786883,17,0.440726
50,3,796786883,19,0.152435
5,3,796786883,11,0.438844
2,3,796786883,29,0.219433
5,3,796786883,6,0.442422
2,3,796786883,6,0.43874
1,3,796786883,12,0.446677
10,3,796786883,4,0.438895
1,3,796786883,29,0.219129
5,3,796786883,23,0.448411
20,3,796786883,24,0.448146
10,3,796786883,27,0.436489
20,3,796786883,18,0.226483
10,3,796786883,24,0.870463
50,3,796786883,9,0.44277
20,3,796786883,22,0.448702
2,3,796786883,8,0.509131
50,3,796786883,4,0.448023
1,3,796786883,27,0.444492
10,3,796786883,20,0.292006
10,3,796786883,26,0.454602
2,3,796786883,5,0.940197
20,3,796786883,23,0.443643
2,3,796786883,9,0.446315
2,3,796786883,31,0.536188
50,3,796786883,25,0.455992
20,3,796786883,19,0.114742
5,3,796786883,7,0.444425
50,3,796786883,26,0.936072
1,3,796786883,8,0.454803
10,3,796786883,2,0.480099
10,3,796786883,16,0.475065
1,3,796786883,6,0.436828
50,3,796786883,32,0.450316
10,3,796786883,22,0.456286
20,3,796786883,16,0.449002
2,3,796786883,28,0.31225
10,3,796786883,29,0.496882
50,3,796786883,20,0.286489
50,3,796786883,24,0.443884
1,3,796786883,15,0.212544
20,3,796786883,14,0.432779
2,3,796786883,23,0.438864
1,3,796786883,1,0.540508
10,3,796786883,31,0.450606
5,3,796786883,19,0.115671
1,3,796786883,10,0.45594
10,3,796786883,23,0.448629
10,3,796786883,13,0.312489
1,3,796786883,7,0.441134
1,3,796786883,18,0.28408
5,3,796786883,20,0.283672
10,3,796786883,5,0.575271
50,3,796786883,23,0.440406
10,3,796786883,30,0.439369
10,3,796786883,8,0.459936
20,3,796786883,12,0.43687
20,3,796786883,1,0.566978
5,3,796786883,32,0.499932
10,3,796786883,9,0.431279
10,3,796786883,17,0.433581
5,3,796786883,18,0.232517
5,3,796786883,9,0.43253
2,3,796786883,18,0.223619
1,3,796786883,22,0.490583
5,3,796786883,16,0.437739
2,3,796786883,21,0.501778
10,3,796786883,32,0.437225
20,3,796786883,7,0.441085
50,3,796786883,5,0.464396
1,3,796786883,23,0.454081
2,3,796786883,25,0.44143
50,3,796786883,18,0.226452
1,3,796786883,16,0.452385
50,3,796786883,21,0.442142
20,3,796786883,17,0.442434
5,3,796786883,28,0.251337
50,3,796786883,11,0.448605
20,3,796786883,31,0.447664
5,3,796786883,13,0.326503
5,3,796786883,15,0.209456
1,3,796786883,4,0.435342
2,3,796786883,11,0.448273
50,3,796786883,6,0.444763
20,3,796786883,9,0.438667
2,3,796786883,12,0.446878
5,3,796786883,14,0.440592
2,3,796786883,3,0.437758
50,3,796786883,12,0.437653
5,3,796786883,8,0.470883
5,3,796786883,1,0.562986
50,3,796786883,22,0.460551
1,3,796786883,20,0.284024
20,3,796786883,11,0.441165
2,3,796786883,14,0.441277
1,3,796786883,26,0.441692
50,3,796786883,27,0.458212
50,3,796786883,3,0.449281
10,3,796786883,14,0.430007
50,3,796786883,1,0.580924
10,3,796786883,1,0.561358
5,3,796786883,29,0.219516
2,3,796786883,16,0.44026
2,3,796786883,20,0.304256
5,3,796786883,4,0.44625
2,3,796786883,30,0.526984
50,3,796786883,8,0.467085
1,3,796786883,3,0.889977
1,3,796786883,19,0.118849
20,3,796786883,20,0.642637
1,3,796786883,32,0.439323
1,3,796786883,17,0.44779
2,3,796786883,22,0.451544
20,3,796786883,30,0.469858
20,3,796786883,25,0.444474
1,3,796786883,21,0.434341
10,3,796786883,28,0.252493
10,3,796786883,3,0.433952
20,3,796786883,15,0.21562
50,3,796786883,17,0.442017
2,3,796786883,27,0.449375
1,3,796786883,28,0.25206
10,3,796786883,11,1.023099
1,3,796786883,31,0.454714
2,3,796786883,15,0.205843
5,3,796786883,10,0.448409
20,3,796786883,4,0.435801
50,3,796786883,2,0.45878
5,3,796786883,22,0.449739
2,3,796786883,13,0.305892
10,3,796786883,21,0.441956
1,3,796786883,9,0.436745
1,3,796786883,24,0.441252
20,3,796786883,3,0.82789
50,3,796786883,15,0.207281
5,3,796786883,5,0.459955
20,3,796786883,8,0.453817
5,3,796786883,31,0.450728
1,3,796786883,14,0.431095
2,3,796786883,2,0.465608
50,3,796786883,28,0.255215
10,3,796786883,12,0.437436
50,3,796786883,16,0.446315
10,3,796786883,19,0.11575
20,3,796786883,6,0.438367
5,3,796786883,17,0.438911
50,3,796786883,30,0.450228
2,3,796786883,32,0.459704
10,3,796786883,25,0.440943
50,3,796786883,10,0.457216
1,3,796786883,13,0.395437
2,3,796786883,19,0.11842
20,3,796786883,28,0.250789
5,3,796786883,24,0.445937
5,3,796786883,25,0.485189
10,3,796786883,7,0.434561
50,3,796786883,31,0.457903
1,3,796786883,30,0.443313
50,3,796786883,7,0.440021
10,3,796786883,18,0.235957
5,3,796786883,27,0.440324
2,3,796786883,10,0.460517
5,3,796786883,26,0.447332
2,3,796786883,24,0.440629
10,3,796786883,6,0.444478
20,3,796786883,32,0.438923
5,3,796786883,2,0.866707
20,3,796786883,29,0.225215
20,3,796786883,27,0.447741
20,3,796786883,21,0.435671
10,3,796786883,15,0.204867
2,3,796786883,1,0.555261
20,3,796786883,2,0.499152
20,3,796786883,26,0.441588
2,3,796786883,26,0.446368
10,3,796786883,10,0.44903
20,3,796786883,5,0.459161
2,3,796786883,4,0.441135
20,3,796786883,10,0.450807
5,3,796786883,12,0.921609
1,3,796786883,11,3.906001
1,3,796786883,25,0.457448
1,3,796786883,5,0.449297
2,3,796786883,7,0.43633
5,3,796786883,21,0.452948
50,3,796786883,13,0.385003
5,3,796786883,3,0.443342
50,3,796786883,29,0.220186
20,3,796786883,13,0.304684
1,3,796786883,2,0.454227
50,3,796786883,14,0.428882
2,3,796786883,17,0.443625
50,3,796786883,19,0.116168
5,3,796786883,11,0.436772
2,3,796786883,29,0.217942
5,3,796786883,6,0.808315
2,3,796786883,6,0.441374
1,3,796786883,12,0.446455
10,3,796786883,4,0.486848
1,3,796786883,29,0.221977
5,3,796786883,23,0.446437
20,3,796786883,24,0.798077
10,3,796786883,27,0.441012
20,3,796786883,18,0.232542
10,3,796786883,24,0.448475
50,3,796786883,9,0.444623
20,3,796786883,22,0.445374
2,3,796786883,8,0.514177
50,3,796786883,4,0.485984
1,3,796786883,27,0.442985
10,3,796786883,20,0.293467
10,3,796786883,26,0.448477
2,3,796786883,5,0.453551
20,3,796786883,23,0.456491
2,3,796786883,9,0.438668
2,3,796786883,31,0.441952
50,3,796786883,25,0.446473
20,3,796786883,19,0.115756
5,3,796786883,7,0.43744
50,3,796786883,26,0.458152
1,3,796786883,8,0.450018
10,3,796786883,2,0.461748
5,3,796786883,30,0.444449
1,3,796786883,6,0.435617
50,3,796786883,32,0.447459
10,3,796786883,22,1.393932
20,3,796786883,16,0.438716
2,3,796786883,28,0.249614
10,3,796786883,29,0.219288
50,3,796786883,20,0.297006
50,3,796786883,24,0.471453
1,3,796786883,15,0.331417
20,3,796786883,14,0.889788
2,3,796786883,23,0.441961
1,3,796786883,1,0.54325
10,3,796786883,31,0.438634
5,3,796786883,19,0.123138
1,3,796786883,10,0.457724
10,3,796786883,23,0.438844
10,3,796786883,13,0.305391
1,3,796786883,7,0.44181
1,3,796786883,18,0.223546
5,3,796786883,20,0.287692
10,3,796786883,5,0.459749
50,3,796786883,23,0.446234
10,3,796786883,30,0.440389
10,3,796786883,8,0.497559
20,3,796786883,12,0.435945
20,3,796786883,1,0.547402
5,3,796786883,32,0.435517
10,3,796786883,9,0.433274
10,3,796786883,17,0.441078
5,3,796786883,18,0.222947
5,3,796786883,9,0.439743
2,3,796786883,18,0.244949
1,3,796786883,22,0.503477
5,3,796786883,16,0.461204
2,3,796786883,21,0.43676
10,3,796786883,32,0.435461
20,3,796786883,7,0.442541
50,3,796786883,5,0.460986
1,3,796786883,23,0.441149
2,3,796786883,25,0.453662
50,3,796786883,18,0.224902
1,3,796786883,16,0.439345
50,3,796786883,21,0.434269
20,3,796786883,17,0.441587
5,3,796786883,28,0.258598
50,3,796786883,11,0.502869
20,3,796786883,31,0.447935
5,3,796786883,13,0.305322
5,3,796786883,15,0.209075
1,3,796786883,4,0.443797
2,3,796786883,11,0.444501
50,3,796786883,6,0.442709
20,3,796786883,9,0.437842
2,3,796786883,12,0.446348
5,3,796786883,14,0.450805
2,3,796786883,3,0.444526
50,3,796786883,12,0.445092
5,3,796786883,8,0.463788
5,3,796786883,1,0.557687
50,3,796786883,22,0.444249
1,3,796786883,20,0.297749
20,3,796786883,11,0.843028
2,3,796786883,14,0.439902
1,3,796786883,26,0.449258
50,3,796786883,27,0.442655
50,3,796786883,3,0.550935
10,3,796786883,14,0.433465
50,3,796786883,1,0.560405
10,3,796786883,1,0.613019
5,3,796786883,29,0.224593
2,3,796786883,16,0.449754
2,3,796786883,20,0.29234
5,3,796786883,4,0.486896
2,3,796786883,30,0.890536
50,3,796786883,8,0.455835
1,3,796786883,3,0.454933
1,3,796786883,19,0.116114
20,3,796786883,20,0.284873
1,3,796786883,32,0.439055
1,3,796786883,17,0.447467
2,3,796786883,22,0.450015
20,3,796786883,30,0.445172
20,3,796786883,25,0.451922
1,3,796786883,21,0.439252
10,3,796786883,28,0.249819
10,3,796786883,3,0.442304
20,3,796786883,15,0.209948
50,3,796786883,17,0.439144
2,3,796786883,27,0.441144
1,3,796786883,28,0.260831
10,3,796786883,11,0.44718
1,3,796786883,31,0.442019
2,3,796786883,15,0.445088
5,3,796786883,10,0.448088
20,3,796786883,4,0.448893
50,3,796786883,2,0.450727
5,3,796786883,22,0.635938
2,3,796786883,13,0.302859
10,3,796786883,21,0.435023
1,3,796786883,9,0.439842
1,3,796786883,24,0.4443
20,3,796786883,3,0.434859
50,3,796786883,15,0.208047
5,3,796786883,5,0.46526
20,3,796786883,8,0.910171
5,3,796786883,31,0.444878
1,3,796786883,14,0.439442
2,3,796786883,2,0.465041
50,3,796786883,28,0.252085
10,3,796786883,12,0.440866
50,3,796786883,16,0.436631
10,3,796786883,19,0.118114
20,3,796786883,6,0.448724
5,3,796786883,17,0.43898
50,3,796786883,30,0.451161
2,3,796786883,32,0.446836
10,3,796786883,25,0.450423
50,3,796786883,10,0.450234
1,3,796786883,13,0.305253
2,3,796786883,19,0.124301
20,3,796786883,28,0.279512
5,3,796786883,24,0.438821
5,3,796786883,25,0.449406
10,3,796786883,7,0.436506
50,3,796786883,31,0.461938
1,3,796786883,30,0.43848
50,3,796786883,7,0.444889
10,3,796786883,18,0.224799
5,3,796786883,27,0.439883
2,3,796786883,10,0.450856
5,3,796786883,26,0.442623
2,3,796786883,24,0.448151
10,3,796786883,6,0.434116
20,3,796786883,32,0.441673
5,3,796786883,2,0.461151
20,3,796786883,29,0.219452
20,3,796786883,27,0.449596
20,3,796786883,21,0.442926
10,3,796786883,15,0.205777
2,3,796786883,1,0.5291
20,3,796786883,2,0.461849
20,3,796786883,26,0.450043
2,3,796786883,26,0.452709
10,3,796786883,10,1.31023
20,3,796786883,5,0.467796
2,3,796786883,4,0.485769
20,3,796786883,10,0.488699
5,3,796786883,12,0.438162
1,3,796786883,11,0.444434
1,3,796786883,25,0.557344
1,3,796786883,5,0.456793
2,3,796786883,7,0.433753
5,3,796786883,21,0.44638
50,3,796786883,13,0.666408
5,3,796786883,3,0.474539
50,3,796786883,29,0.220266
20,3,796786883,13,0.306227
1,3,796786883,2,0.464565
50,3,796786883,14,0.445717
2,3,796786883,17,0.437458
50,3,796786883,19,0.151378
5,3,796786883,11,0.438652
2,3,796786883,29,0.219088
5,3,796786883,6,0.437745
2,3,796786883,6,0.443194
1,3,796786883,12,0.437103
10,3,796786883,4,0.449805
1,3,796786883,29,0.229842
5,3,796786883,23,0.438993
20,3,796786883,24,0.452119
10,3,796786883,27,0.435922
20,3,796786883,18,0.223699
10,3,796786883,24,0.481993
50,3,796786883,9,0.433649
20,3,796786883,22,0.446056
2,3,796786883,8,0.780229
50,3,796786883,4,0.433173
1,3,796786883,27,0.473611
10,3,796786883,20,0.283488
10,3,796786883,26,0.437366
2,3,796786883,5,0.45345
20,3,796786883,23,0.438127
2,3,796786883,9,0.441734
2,3,796786883,31,0.442281
50,3,796786883,25,0.445932
20,3,796786883,19,0.115292
5,3,796786883,7,0.435456
50,3,796786883,26,0.439384
1,3,796786883,8,0.461911
10,3,796786883,2,0.457748
5,3,796786883,30,0.501834
10,3,796786883,16,0.444935
50,3,796786883,32,0.450755
10,3,796786883,22,0.440737
20,3,796786883,16,0.438949
2,3,796786883,28,0.307937
10,3,796786883,29,0.219162
50,3,796786883,20,0.567732
50,3,796786883,24,0.44171
1,3,796786883,15,0.214551
20,3,796786883,14,0.460487
2,3,796786883,23,0.440309
1,3,796786883,1,0.908614
10,3,796786883,31,0.450902
5,3,796786883,19,0.11678
1,3,796786883,10,0.449454
10,3,796786883,23,0.438872
10,3,796786883,13,0.304349
1,3,796786883,7,0.443595
1,3,796786883,18,0.225921
5,3,796786883,20,0.329108
10,3,796786883,5,0.543025
50,3,796786883,23,0.440926
10,3,796786883,30,0.485954
10,3,796786883,8,0.464391
20,3,796786883,12,0.435697
20,3,796786883,1,0.559046
5,3,796786883,32,0.440411
10,3,796786883,9,0.449737
